state,session,chamber,bill_id,date,action,actor,type
ga,2011_12,lower,HB 1,2010-11-15 09:43:39,House Prefiled,lower,bill:filed
ga,2011_12,lower,HB 1,2011-01-10 14:07:39,House Hopper,lower,other
ga,2011_12,lower,HB 1,2011-01-12 13:58:53,House First Readers,lower,bill:reading:1
ga,2011_12,lower,HB 1,2011-01-24 10:31:46,House Second Readers,lower,bill:reading:2
ga,2011_12,lower,HB 10,2010-11-15 09:45:05,House Prefiled,lower,bill:filed
ga,2011_12,lower,HB 10,2011-01-10 14:08:59,House Hopper,lower,other
ga,2011_12,lower,HB 10,2011-01-12 13:58:55,House First Readers,lower,bill:reading:1
ga,2011_12,lower,HB 10,2011-01-24 10:31:46,House Second Readers,lower,bill:reading:2
ga,2011_12,lower,HB 100,2011-01-27 11:58:45,House Hopper,lower,other
ga,2011_12,lower,HB 100,2011-01-31 14:15:32,House First Readers,lower,bill:reading:1
ga,2011_12,lower,HB 100,2011-02-01 10:21:22,House Second Readers,lower,bill:reading:2
ga,2011_12,lower,HB 100,2012-02-29 10:38:35,House Committee Favorably Reported,lower,committee:passed:favorable
ga,2011_12,lower,HB 100,2012-03-07 14:13:36,House Third Readers,lower,bill:reading:3
ga,2011_12,lower,HB 100,2012-03-07 14:15:57,House Passed/Adopted,lower,bill:passed
ga,2011_12,lower,HB 100,2012-03-07 17:54:24,Senate Read and Referred,upper,committee:referred
ga,2011_12,lower,HB 100,2012-03-20 11:55:56,Senate Committee Favorably Reported ,upper,committee:passed:favorable
ga,2011_12,lower,HB 100,2012-03-21 16:02:16,Senate Read Second Time,upper,bill:reading:2
ga,2011_12,lower,HB 100,2012-03-27 12:00:00,Senate Third Read,upper,bill:reading:3
ga,2011_12,lower,HB 100,2012-03-27 12:04:11,Senate Passed/Adopted,upper,bill:passed
ga,2011_12,lower,HB 100,2012-03-29 14:25:10,House Agree Senate Amend or Sub,lower,other
ga,2011_12,lower,HB 100,2012-04-05 15:40:27,House Sent to Governor ,lower,governor:received
ga,2011_12,lower,HB 100,2012-04-19 12:03:11,House Date Signed by Governor ,lower,other
ga,2011_12,lower,HB 100,2012-04-19 23:59:57,Act 609,executive,governor:signed
ga,2011_12,lower,HB 100,2012-07-01 23:59:59,Effective Date,executive,other
ga,2011_12,lower,HB 1000,2012-02-15 15:41:37,House Hopper,lower,other
ga,2011_12,lower,HB 1000,2012-02-16 10:47:24,House First Readers,lower,bill:reading:1
ga,2011_12,lower,HB 1000,2012-02-17 09:40:25,House Second Readers,lower,bill:reading:2
ga,2011_12,lower,HB 1000,2012-02-22 09:43:04,House Committee Favorably Reported,lower,committee:passed:favorable
ga,2011_12,lower,HB 1000,2012-02-22 09:47:53,House Third Readers,lower,bill:reading:3
ga,2011_12,lower,HB 1000,2012-02-22 10:55:26,House Passed/Adopted,lower,bill:passed
ga,2011_12,lower,HB 1000,2012-02-23 10:12:32,Senate Read and Referred,upper,committee:referred
ga,2011_12,lower,HB 1000,2012-02-27 11:27:47,Senate Committee Favorably Reported ,upper,committee:passed:favorable
ga,2011_12,lower,HB 1000,2012-02-27 12:10:23,Senate Passed/Adopted,upper,bill:passed
ga,2011_12,lower,HB 1000,2012-03-05 12:27:01,House Sent to Governor ,lower,governor:received
ga,2011_12,lower,HB 1000,2012-03-05 15:07:24,House Date Signed by Governor ,lower,other
ga,2011_12,lower,HB 1000,2012-03-05 23:59:57,Act 348,executive,governor:signed
ga,2011_12,lower,HB 1000,2012-03-05 23:59:59,Effective Date,executive,other
ga,2011_12,lower,HB 1001,2012-02-15 15:41:46,House Hopper,lower,other
ga,2011_12,lower,HB 1001,2012-02-16 10:47:24,House First Readers,lower,bill:reading:1
ga,2011_12,lower,HB 1001,2012-02-17 09:40:25,House Second Readers,lower,bill:reading:2
