state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ct,2011,lower,HB 5551,AN ACT CONCERNING A CREDIT AGAINST THE PERSONAL INCOME TAX FOR PROPERTY TAXES THAT EXCEED SIX PER CENT OF A HOMEOWNER'S INCOME.,2011-04-20 16:37:21.917000,2011-11-30 20:09:40.023000,bill,
ct,2011,lower,HB 5552,AN ACT REQUIRING A COST-BENEFIT ANALYSIS OF STATE TAX EXPENDITURES.,2011-04-20 16:37:22.940000,2011-11-30 20:09:42.013000,bill,
ct,2011,lower,HB 5553,AN ACT CONCERNING AN EXEMPTION FROM INCOME TAX FOR PENSION INCOME.,2011-04-20 16:37:21.919000,2011-11-30 20:09:40.036000,bill,
ct,2011,lower,HB 5554,AN ACT CONCERNING A LIMIT ON ANY INCREASES IN MUNICIPAL PROPERTY TAXES.,2011-04-20 16:37:21.929000,2011-11-30 20:09:40.051000,bill,
ct,2011,lower,HB 5555,AN ACT CONCERNING THE IMPOSITION OF TAX ON ONLINE TRAVEL SERVICE COMPANIES.,2011-04-20 16:37:21.940000,2011-11-30 20:09:40.067000,bill,
ct,2011,lower,HB 5556,AN ACT CONCERNING THE MOTOR VEHICLE FUELS TAX AND THE PETROLEUM PRODUCTS GROSS EARNINGS TAX.,2011-04-20 16:37:21.955000,2011-11-30 20:09:40.090000,bill,
ct,2011,lower,HB 5557,AN ACT CONCERNING AN ANNUAL REVIEW OF THE STATE'S GENERAL OBLIGATION DEBT.,2011-04-20 16:37:20.223000,2011-11-30 20:09:36.484000,bill,
ct,2011,lower,HB 5558,AN ACT CONCERNING EDUCATIONAL OPPORTUNITIES FOR RECIPIENTS OF TEMPORARY FAMILY ASSISTANCE BENEFITS UNDER THE JOBS FIRST PROGRAM.,2011-04-20 16:37:22.955000,2011-11-30 20:09:42.060000,bill,
ct,2011,lower,HB 5559,AN ACT CONCERNING THE REORGANIZATION OF HUMAN SERVICES DELIVERY SYSTEMS.,2011-04-20 16:37:22.957000,2011-11-30 20:09:42.068000,bill,
ct,2011,lower,HB 5560,AN ACT CONCERNING AN EVALUATION OF THE MEDICAID PROGRAM.,2011-04-20 16:37:23.683000,2011-11-30 20:09:43.407000,bill,
ct,2011,lower,HB 5561,AN ACT ALLOWING CHILDREN TO ACCOMPANY THEIR PARENTS TO MEDICAL APPOINTMENTS UNDER THE MEDICAID PROGRAM.,2011-04-20 16:37:23.679000,2011-11-30 20:09:43.399000,bill,
ct,2011,lower,HB 5562,AN ACT REPEALING THE AFFORDABLE HOUSING LAND USE APPEALS PROCESS.,2011-04-20 16:37:23.687000,2011-11-30 20:09:43.421000,bill,
ct,2011,lower,HB 5563,AN ACT LIMITING THE ABILITY OF LANDLORDS TO REQUIRE ANIMALS TO BE DECLAWED.,2011-04-20 16:37:23.685000,2011-11-30 20:09:43.414000,bill,
ct,2011,lower,HB 5564,AN ACT CONCERNING STORAGE OF AN EVICTED TENANT'S UNCLAIMED POSSESSIONS.,2011-04-20 16:37:23.649000,2011-11-30 20:09:43.370000,bill,
ct,2011,lower,HB 5565,AN ACT REQUIRING UNIFORM MOTOR VEHICLE INSURANCE RATES AMONG THE TOWNS IN CONNECTICUT.,2011-04-20 16:37:23.647000,2011-11-30 20:09:43.363000,bill,
ct,2011,lower,HB 5566,AN ACT EXEMPTING NONPROFIT VOLUNTEER AMBULANCE SERVICES FROM STATE INSURANCE REQUIREMENTS.,2011-04-20 16:37:23.675000,2011-11-30 20:09:43.392000,bill,
ct,2011,lower,HB 5567,"AN ACT REQUIRING MINORS TO WEAR HELMETS IN COMMERCIAL, NONPROFIT AND MUNICIPALLY OPERATED BASEBALL BATTING CAGES.",2011-04-20 16:37:23.672000,2011-11-30 20:09:43.381000,bill,
ct,2011,lower,HB 5568,AN ACT CONCERNING INSURANCE REQUIREMENTS FOR FREESTANDING CONDOMINIUM UNITS.,2011-04-20 16:37:23.644000,2011-11-30 20:09:43.356000,bill,
ct,2011,lower,HB 5569,AN ACT CONCERNING TORT REFORM.,2011-04-20 16:37:23.642000,2011-11-30 20:09:43.349000,bill,
ct,2011,lower,HB 5570,AN ACT CONCERNING THE AGE OF JUVENILE JURISDICTION.,2011-04-20 16:37:24.175000,2011-11-30 20:09:44.569000,bill,
ct,2011,lower,HB 5571,AN ACT CONCERNING THE RIGHTS OF DISABLED PERSONS WITH RESPECT TO COURT AND OTHER PUBLIC AGENCY MATTERS.,2011-04-20 16:37:24.177000,2011-11-30 20:09:44.576000,bill,
ct,2011,lower,HB 5572,AN ACT ESTABLISHING AN OFFICE OF CONDOMINIUM OMBUDSMAN.,2011-04-20 16:37:24.171000,2011-11-30 20:09:44.555000,bill,
ct,2011,lower,HB 5573,AN ACT CONCERNING THE APPOINTMENT OF GUARDIANS AD LITEM TO ASSIST DISABLED INDIVIDUALS IN COURT PROCEEDINGS.,2011-04-20 16:37:24.173000,2011-11-30 20:09:44.562000,bill,
ct,2011,lower,HB 5574,AN ACT CONCERNING LIABILITY FOR THE RECREATIONAL USE OF MUNICIPAL LANDS.,2011-04-20 16:37:24.183000,2011-11-30 20:09:44.597000,bill,
ct,2011,lower,HB 5575,AN ACT CONCERNING THE APPOINTMENT OF A GUARDIAN AD LITEM IN A FAMILY MATTER.,2011-04-20 16:37:24.185000,2011-11-30 20:09:44.604000,bill,
ct,2011,lower,HB 5576,AN ACT REQUIRING  THAT A MECHANIC'S LIEN BE BASED ON A WRITTEN CONTRACT.,2011-04-20 16:37:24.179000,2011-11-30 20:09:44.583000,bill,
ct,2011,lower,HB 5577,AN ACT CONCERNING THE ESTABLISHMENT OF A UNIFORM TREATMENT AUTHORIZATION FORM FOR MENTAL HEALTH SERVICES.,2011-04-20 16:37:24.181000,2011-11-30 20:09:44.590000,bill,
ct,2011,lower,HB 5578,AN ACT REQUIRING ATTORNEYS TO MAINTAIN PROFESSIONAL LIABILITY INSURANCE.,2011-04-20 16:37:24.167000,2011-11-30 20:09:44.541000,bill,
ct,2011,lower,HB 5579,AN ACT REQUIRING THE PRODUCTION OF LINE ITEM BUDGET CHANGES BY LOCAL BOARDS OF EDUCATION.,2011-04-20 16:37:24.169000,2011-11-30 20:09:44.548000,bill,
ct,2011,lower,HB 5580,"AN ACT ESTABLISHING A STATE-WIDE MILL RATE FOR THE TAXATION OF MOTOR VEHICLES AND AMENDING THE DEFINITION OF ANTIQUE, RARE OR SPECIAL INTEREST MOTOR VEHICLE.",2011-04-20 16:37:23.903000,2011-11-30 20:09:43.966000,bill,
ct,2011,lower,HB 5581,AN ACT PROVIDING STATE AID TO A MUNICIPALITY IN WHICH A STATE-OPERATED SEXUAL OFFENDER TREATMENT FACILITY IS LOCATED.,2011-04-20 16:37:23.898000,2011-11-30 20:09:43.958000,bill,
ct,2011,lower,HB 5582,AN ACT CONCERNING LOCAL BOARDS OF APPEALS FOR DECISIONS MADE BY INLAND WETLAND COMMISSIONS.,2011-04-20 16:37:23.896000,2011-11-30 20:09:43.951000,bill,
ct,2011,lower,HB 5583,AN ACT CONCERNING A MUNICIPAL RECAPTURE OF ANY SHORTFALL IN THE STATE GRANT IN LIEU OF TAXES FOR MANUFACTURING MACHINERY AND EQUIPMENT.,2011-04-20 16:37:23.894000,2011-11-30 20:09:43.944000,bill,
ct,2011,lower,HB 5584,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE RENOVATION OF CRISCUOLO PARK IN NEW HAVEN.,2011-04-20 16:37:23.891000,2011-11-30 20:09:43.936000,bill,
ct,2011,lower,HB 5585,AN ACT CONCERNING DESIGNATED REHABILITATION AREAS.,2011-04-20 16:37:23.887000,2011-11-30 20:09:43.925000,bill,
ct,2011,lower,HB 5586,AN ACT CONCERNING EXTENDING PROPERTY TAX RELIEF IN THE CITY OF HARTFORD.,2011-04-20 16:37:23.884000,2011-11-30 20:09:43.914000,bill,
ct,2011,lower,HB 5587,AN ACT CONCERNING UNFUNDED MUNICIPAL MANDATES.,2011-04-20 16:37:23.882000,2011-11-30 20:09:43.907000,bill,
ct,2011,lower,HB 5588,AN ACT CONCERNING ENTERTAINMENT DISTRICTS.,2011-04-20 16:37:23.908000,2011-11-30 20:09:43.990000,bill,
ct,2011,lower,HB 5589,AN ACT CONCERNING MUNICIPAL PENSIONS FOR ELECTED OFFICIALS.,2011-04-20 16:37:23.906000,2011-11-30 20:09:43.973000,bill,
ct,2011,lower,HB 5590,AN ACT CONCERNING PUBLIC ACCESS TO MUNICIPAL PROPERTY FOR RECREATION.,2011-04-20 16:37:24.443000,2011-11-30 20:09:45.151000,bill,
ct,2011,lower,HB 5591,AN ACT EXTENDING THE RENTAL REBATE APPLICATION PERIOD.,2011-04-20 16:37:24.447000,2011-11-30 20:09:45.158000,bill,
ct,2011,lower,HB 5592,AN ACT CONCERNING LIENS ON BLIGHTED PROPERTY.,2011-04-20 16:37:24.449000,2011-11-30 20:09:45.165000,bill,
ct,2011,lower,HB 5593,AN ACT CONCERNING LOCAL OPTION TAXES.,2011-04-20 16:37:24.452000,2011-11-30 20:09:45.172000,bill,
