state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
dc,19,upper,B 19-0001,"""RETURNING CITIZENS AND EX OFFENDER SERVICES REFORM AMENDMENT ACT OF 2011"". ",2011-02-17 22:43:55.864000,2012-08-22 04:20:11.682000,bill,
dc,19,upper,B 19-0002,"""HEALTH BENEFIT EXCHANGE AUTHORITY ESTABLISHMENT ACT OF 2011"". ",2011-02-17 22:43:55.867000,2012-08-22 04:20:12.850000,bill,
dc,19,upper,B 19-0003,"""HIV/AIDS PROGRAM MANAGEMENT ACT OF 2011"".",2011-02-17 22:43:55.869000,2012-08-22 04:20:12.972000,bill,
dc,19,upper,B 19-0004,"""VENDING COMMISSION ESTABLISHMENT AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.872000,2012-08-22 04:20:12.976000,bill,
dc,19,upper,B 19-0005,"""DEPARTMENT OF FORENSIC SCIENCES ACT OF 2011"".",2011-02-17 22:43:55.874000,2012-08-22 04:20:13.054000,bill,
dc,19,upper,B 19-0006,"""FIREHOUSE PARKING EXCEPTION AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.876000,2012-08-22 04:20:13.223000,bill,
dc,19,upper,B 19-0007,"""ATHLETIC CONCUSSION PROTECTION ACT OF 2011"". ",2011-02-17 22:43:55.878000,2012-08-22 04:20:13.229000,bill,
dc,19,upper,B 19-0008,"""DELINQUENT DEBT RECOVERY ACT OF 2011"".",2011-02-17 22:43:55.881000,2012-08-22 04:20:13.236000,bill,
dc,19,upper,B 19-0009,"""RELIABLE ELECTRIC SERVICE AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.883000,2012-08-22 04:20:13.244000,bill,
dc,19,upper,B 19-0010,"""DISTRIBUTED GENERATION AMENDMENT ACT OF 2011"".  ",2011-02-17 22:43:55.885000,2012-08-22 04:20:13.266000,bill,
dc,19,upper,B 19-0011,"""YOUTH BULLYING PREVENTION ACT OF 2012"". ",2011-02-17 22:43:55.888000,2012-09-07 03:50:55.688000,bill,
dc,19,upper,B 19-0012,"""DISTRICT RESIDENCY RIF PROTECTION AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.899000,2012-08-22 04:20:13.346000,bill,
dc,19,upper,B 19-0013,"""INTERSTATE COMPACT FOR JUVENILES AMENDMENT ACT OF 2011""

 ",2011-02-17 22:43:55.901000,2012-08-22 04:20:13.365000,bill,
dc,19,upper,B 19-0014,"""PARENT AND CHILD SAFE SCHOOL DROP OFF AND PICK UP ACT OF 2011"".",2011-02-17 22:43:55.904000,2012-08-22 04:20:13.511000,bill,
dc,19,upper,B 19-0015,"""PERSONAL MOBILITY DEVICE FOR PERSONS WITH DISABILITY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.906000,2012-08-22 04:20:13.515000,bill,
dc,19,upper,B 19-0016,"""WINTER SIDEWALK SAFETY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.908000,2012-08-22 04:20:13.519000,bill,
dc,19,upper,B 19-0017,"""HUMAN RIGHTS FOR EX-OFFENDERS AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.920000,2012-12-13 01:44:36.239000,bill,
dc,19,upper,B 19-0018,"""DISTRICT OF COLUMBIA WORK RELEASE AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.922000,2012-08-22 04:20:13.543000,bill,
dc,19,upper,B 19-0019,"""DISTRICT OF COLUMBIA SCHOOL REFORM AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.924000,2012-08-22 04:20:13.555000,bill,
dc,19,upper,B 19-0020,"""NEW ISSUE BOND PROGRAM TAX EXEMPTION AMENDMENT ACT OF 2011"". ",2011-02-17 22:43:55.926000,2012-08-22 04:20:13.560000,bill,
dc,19,upper,B 19-0021,"""THE WASHINGTON BALLET EQUITABLE REAL PROPERTY TAX RELIEF ACT OF 2011"". ",2011-02-17 22:43:55.927000,2012-08-22 04:20:13.638000,bill,
dc,19,upper,B 19-0022,"""SOUTHEAST FEDERAL CENTER/YARDS NON-DISCRIMINATORY GROCERY STORE ACT OF 2011"".
 ",2011-02-17 22:43:55.929000,2012-08-22 04:20:13.741000,bill,
dc,19,upper,B 19-0023,"""NOMA PUBLIC PARKS ACT OF 2011"".",2011-02-17 22:43:55.931000,2012-08-22 04:20:13.808000,bill,
dc,19,upper,B 19-0024,"""CERTIFIED BUSINESS ENTERPRISES SUBCONTRACTING AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.933000,2012-08-22 04:20:13.818000,bill,
dc,19,upper,B 19-0025,"""CLOSING AND INCLUSION OF PORTIONS OF ANACOSTIA AVENUE NE ABUTTING PARCEL 170/14, INCLUSION EMERGENCY ACT OF 2011"".",2011-02-17 22:43:55.935000,2012-08-22 04:20:13.827000,bill,
dc,19,upper,B 19-0026,"""CLOSING AND INCLUSION OF PORTIONS OF ANACOSTIA AVENUE NE ABUTTING PARCEL 170/14, INCLUSION TEMPORARY ACT OF 2011"".",2011-02-17 22:43:55.937000,2012-08-22 04:20:13.836000,bill,
dc,19,upper,B 19-0027,"""COMMUNITY COUNCIL FOR THE HOMELESS AT FRIENDSHIP PLACE EQUITABLE REAL PROPERTY TAX RELIEF ACT OF 2011"". ",2011-02-17 22:43:55.939000,2012-08-22 04:20:13.869000,bill,
dc,19,upper,B 19-0028,"""ALTERNATIVE EQUITY PAYMENT ALLOCATION CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".
 ",2011-02-17 22:43:55.942000,2012-08-22 04:20:13.896000,bill,
dc,19,upper,B 19-0029,"""TRASH COMPACTOR TAX INCENTIVE ACT OF 2011"".",2011-02-17 22:43:55.953000,2012-08-22 04:20:13.974000,bill,
dc,19,upper,B 19-0030,"""REAL PROPERTY TRANSFER EXEMPTION ACT OF 2011"".",2011-02-17 22:43:55.955000,2012-08-22 04:20:13.986000,bill,
dc,19,upper,B 19-0031,"""REAL PROPERTY TAX LIEN ASSIGNMENT AND SALE ACT OF 2011"".",2011-02-17 22:43:55.957000,2012-08-22 04:20:13.994000,bill,
dc,19,upper,B 19-0032,"""RANDALL SCHOOL DISPOSITION RESTATEMENT CONGRESSIONAL REVIEW EMERGENCY ACT OF 2011"".
 ",2011-02-17 22:43:55.960000,2012-08-22 04:20:14.002000,bill,
dc,19,upper,B 19-0033,"""LOCAL COURT REFORM AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.962000,2012-08-22 04:20:14.074000,bill,
dc,19,upper,B 19-0034,"""MAYOR'S COUNCIL ON PHYSICAL FITNESS, HEALTH, AND NUTRITION ESTABLISHMENT ACT OF 2011"".  ",2011-02-17 22:43:55.965000,2012-08-22 04:20:14.090000,bill,
dc,19,upper,B 19-0035,"""RESTAURANT HYGIENE TRANSPARENCY ACT OF 2011"".",2011-02-17 22:43:55.967000,2012-08-22 04:20:14.143000,bill,
dc,19,upper,B 19-0036,"""RITA B. BRIGHT FAMILY AND YOUTH CENTER DESIGNATION ACT OF 2011"".",2011-02-17 22:43:55.969000,2012-08-22 04:20:14.148000,bill,
dc,19,upper,B 19-0037,"""THE PARK AT LEDROIT DESIGNATION ACT OF 2011"".",2011-02-17 22:43:55.971000,2012-08-22 04:20:14.158000,bill,
dc,19,upper,B 19-0038,"""EQUAL ACCESS TO EMPLOYMENT FOR ALL ACT OF 2011"".",2011-02-17 22:43:55.973000,2012-08-22 04:20:14.254000,bill,
dc,19,upper,B 19-0039,"""PRESIDENT BARACK HUSSEIN OBAMA PARK DESIGNATION ACT OF 2011"".",2011-02-17 22:43:55.975000,2012-08-22 04:20:14.270000,bill,
dc,19,upper,B 19-0040,"""CLOSING OF A PORTION OF ANACOSTIA AVENUE, N.E., ABUTTING PARCEL 170/14 S. O. 11-3689, ACT OF 2011"".
 ",2011-02-17 22:43:55.977000,2012-08-22 04:20:14.275000,bill,
dc,19,upper,B 19-0041,"""YOUTH AND YOUNG ADULT PROMISE ACT OF 2011"".",2011-02-17 22:43:55.980000,2012-08-22 04:20:14.320000,bill,
dc,19,upper,B 19-0042,"""NON-DIVER'S IDENTIFICATION CARD/DRIVER'S LICENSE AMENDMENT ACT OF 2011"".",2011-02-17 22:43:55.982000,2012-08-22 04:20:14.323000,bill,
dc,19,upper,B 19-0043,"""UNIFORM COLLABORATIVE LAW ACT OF 2012"".",2011-02-17 22:43:55.996000,2012-08-22 04:20:14.336000,bill,
dc,19,upper,B 19-0044,"""ELECTRICIAN EQUALITY ACT OF 2011"". ",2011-02-17 22:43:56.012000,2012-08-22 04:20:14.371000,bill,
dc,19,upper,B 19-0045,"""DISTRICT OF COLUMBIA COMMUNITY SCHOOLS INCENTIVE AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.015000,2012-08-22 04:20:14.383000,bill,
dc,19,upper,B 19-0046,"""INCREASE IN HOUSING AFFORDABILITY ACT OF 2011"".",2011-02-17 22:43:56.017000,2012-08-22 04:20:14.386000,bill,
dc,19,upper,B 19-0047,"""MARTIN LUTHER KING, JR. DRIVE DESIGNATION ACT OF 2011"".",2011-02-17 22:43:56.019000,2012-08-22 04:20:14.403000,bill,
dc,19,upper,B 19-0048,"""MANAGEMENT SUPERVISORY SERVICE AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.021000,2012-08-22 04:20:14.424000,bill,
dc,19,upper,B 19-0049,"""EFFECTIVE INTERPRETATION FOR DEAF AND HARD-OF-HEARING AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.023000,2012-08-22 04:20:14.642000,bill,
dc,19,upper,B 19-0050,"""WORKFORCE INTERMEDIARY ESTABLISHMENT AND REFORM OF FIRST SOURCE AMENDMENT ACT OF 2011"". ",2011-02-17 22:43:56.026000,2012-08-22 04:20:14.760000,bill,
dc,19,upper,B 19-0051,"""VIEW 14 PROJECT ECONOMIC DEVELOPMENT AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.028000,2012-08-22 04:20:14.784000,bill,
dc,19,upper,B 19-0052,"""PRE-K ACCELERATION AND CLARIFICATION CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.031000,2012-08-22 04:20:14.805000,bill,
dc,19,upper,B 19-0053,"""OFFICE OF CABLE TELEVISION PROPERTY ACQUISITION AND SPECIAL PURPOSE REVENUE REPROGRAMMING CONGRESSIONAL REVIEW EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.034000,2012-08-22 04:20:14.820000,bill,
dc,19,upper,B 19-0054,"""CAPITAL ACCESS PROGRAM CONGRESSIONAL REVIEW EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.037000,2012-08-22 04:20:14.845000,bill,
dc,19,upper,B 19-0055,"""SPECIAL ELECTION REFORM CHARTER CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.040000,2012-08-22 04:20:14.851000,bill,
dc,19,upper,B 19-0056,"""EXTENSION OF REVIEW PERIOD FOR THE RHODE ISLAND AVENUE SMALL AREA ACTION PLAN EMERGENCY AMENDMENT ACT OF 2011"". ",2011-02-17 22:43:56.043000,2012-08-22 04:20:14.856000,bill,
dc,19,upper,B 19-0057,"""SAVING D.C. HOMES FROM FORECLOSURE CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".
"".",2011-02-17 22:43:56.047000,2012-08-22 04:20:14.880000,bill,
dc,19,upper,B 19-0058,"""PERFORMANCE PARKING EXTENSION CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011”."".",2011-02-17 22:43:56.061000,2012-08-22 04:20:14.885000,bill,
dc,19,upper,B 19-0059,"""EXTENSION OF TIME CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".
"".",2011-02-17 22:43:56.064000,2012-08-22 04:20:14.890000,bill,
dc,19,upper,B 19-0060,"""BALANCED BUDGET HOLIDAY FURLOUGH EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.081000,2012-10-18 03:32:56.928000,bill,
dc,19,upper,B 19-0061,"""BALANCED BUDGET HOLIDAY FURLOUGH TEMPORARY ACT OF 2011"".",2011-02-17 22:43:56.084000,2012-10-18 03:32:56.938000,bill,
dc,19,upper,B 19-0062,"""DISTRICT MULTIYEAR FUEL, PAVEMENT MARKING, SSI
PROGRAM, PHARMACY SERVICES APPROVAL, HEALTHY SCHOOL MEALS AND PAYMENT AUTHORIZATION EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.086000,2012-08-22 04:20:15.080000,bill,
dc,19,upper,B 19-0063,"""PROCESSING SALES TAX CLARIFICATION EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.089000,2012-08-22 04:20:15.133000,bill,
dc,19,upper,B 19-0064,"""PROCESSING SALES TAX CLARIFICATION TEMPORARY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.092000,2012-08-22 04:20:15.157000,bill,
dc,19,upper,B 19-0065,"""COOPERATIVE HOUSING ASSOCIATION ECONOMIC INTEREST RECORDATION TAX CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.095000,2012-08-22 04:20:15.231000,bill,
dc,19,upper,B 19-0066,"""CLOSING OF STREETS AND ALLEYS IN AND ADJACENT TO SQUARES 4533, 4534, AND 4535, S.O. 09-10850, ACT OF 2011"". 
 ",2011-02-17 22:43:56.097000,2012-10-18 03:32:56.986000,bill,
dc,19,upper,B 19-0067,"""FISCAL YEAR 2011 OFFICE OF PUBLIC EDUCATION FACILITIES MODERNIZATION FUNDING EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.099000,2012-10-18 03:32:56.995000,bill,
dc,19,upper,B 19-0068,"""FISCAL YEAR 2011 OFFICE OF PUBLIC EDUCATION FACILITIES MODERNIZATION FUNDING TEMPORARY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.101000,2012-10-18 03:32:57,bill,
dc,19,upper,B 19-0069,"""CLOSING OF WATER STREET, S.W., S.O. 10-15906, ACT OF 2011"".",2011-02-17 22:43:56.103000,2012-08-22 04:20:15.325000,bill,
dc,19,upper,B 19-0070,"""SPECIAL EVENT EXEMPTION ACT OF 2011"".",2011-02-17 22:43:56.104000,2012-08-22 04:20:15.334000,bill,
dc,19,upper,B 19-0071,"""AFRICAN AMERICAN CIVIL WAR MEMORIAL FREEDOM FOUNDATION, INC. AFRICAN-AMERICAN CIVIL WAR MUSEUM APPROVAL CONGRESSIONAL REVIEW EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.108000,2012-08-22 04:20:15.338000,bill,
dc,19,upper,B 19-0072,"""SETTLEMENT PAYMENT INTEGRITY CONGRESSIONAL REVIEW EMERGENCY AMENDMENT ACT OF 2011"".",2011-02-17 22:43:56.111000,2012-08-22 04:20:15.343000,bill,
dc,19,upper,B 19-0073,"""SOME, INC. AND AFFILIATES TRANSFER AND RECORDATION
EXEMPTION AND EQUITABLE TAX RELIEF ACT OF 2011"".",2011-02-17 22:43:56.113000,2012-08-22 04:20:15.347000,bill,
dc,19,upper,B 19-0074,"""ONE CITY SERVICE AND RESPONSE TRAINING EMERGENCY ACT OF 2011"".",2011-02-17 22:43:56.116000,2012-08-22 04:20:15.352000,bill,
dc,19,upper,B 19-0075,"""ONE CITY SERVICE AND RESPONSE TRAINING TEMPORARY ACT OF 2011"".",2011-02-17 22:43:56.118000,2012-08-22 04:20:15.357000,bill,
dc,19,upper,B 19-0076,"""INCLUSIONARY ZONING AMENDMENT ACT 2011"".",2011-02-17 22:43:56.130000,2012-08-22 04:20:15.364000,bill,
dc,19,upper,B 19-0077,"""PENSION PROTECTION AND SUSTAINABILITY AMENDMENT ACT 2011"".",2011-02-17 22:43:56.132000,2012-08-22 04:20:15.368000,bill,
dc,19,upper,B 19-0078,"""PRACTICE OF NATUROPATHIC MEDICINE LICENSING  AMENDMENT ACT 2011"".",2011-02-17 22:43:56.134000,2012-08-22 04:20:15.372000,bill,
dc,19,upper,B 19-0079,"""D.C. HEALTH CORPS ACT 2011"".",2011-02-17 22:43:56.136000,2012-08-22 04:20:15.461000,bill,
dc,19,upper,B 19-0080,"""ACCOUNTANT MOBILITY ACT OF 2011"". ",2011-02-17 22:43:56.138000,2012-08-22 04:20:15.467000,bill,
dc,19,upper,B 19-0081,"""SUNSHINE EMPLOYABLE SKILLS  ACT 2011"".",2011-02-17 22:43:56.140000,2012-08-22 04:20:15.472000,bill,
dc,19,upper,B 19-0082,"""NATURAL DISASTER PROTECTION FUND EXCISE TAX ACT 2011"".",2011-02-17 22:43:56.143000,2012-08-22 04:20:15.482000,bill,
dc,19,upper,B 19-0083,"""ELECTRIC COMPANY EXTREME WEATHER OUTAGE REIMBURSEMENT AMENDMENT ACT 2011"".",2011-02-17 22:43:56.145000,2012-08-22 04:20:15.489000,bill,
dc,19,upper,B 19-0084,"""UNFAIR INSURANCE CLAIM SETTLEMENT PRACTICES ENHANCEMENT AMENDMENT ACT 2011"".",2011-02-17 22:43:56.147000,2012-08-22 04:20:15.498000,bill,
dc,19,upper,B 19-0085,"""DEPARTMENT OF PARKS AND RECREATION REVENUE GENERATION AMENDMENT ACT 2011"".",2011-02-17 22:43:56.149000,2012-08-22 04:20:15.504000,bill,
dc,19,upper,B 19-0086,"""EXEMPTIONS AND ABATEMENTS INFORMATION REQUIREMENTS ACT 2011"".",2011-02-17 22:43:56.164000,2012-08-22 04:20:15.522000,bill,
dc,19,upper,B 19-0087,"""HOMELESS SERVICES REFORM AMENDMENT ACT 2011"".",2011-02-17 22:43:56.166000,2012-08-22 04:20:15.528000,bill,
dc,19,upper,B 19-0088,"""WASHINGTON OVERLOOK AT FORT LINCOLN LOW-INCOME RENTAL EXTENSION TAX RELIEF ACT 2011"".",2011-02-17 22:43:56.168000,2012-08-22 04:20:15.534000,bill,
dc,19,upper,B 19-0089,"""UNSOLICITED AUTOMATED TELEPHONE CALL ACT 2011"".",2011-02-17 22:43:56.170000,2012-08-22 04:20:15.540000,bill,
