state,session,chamber,bill_id,date,action,actor,type
pa,2009-2010,lower,HB 1,2009-05-21 00:00:00,PN 1871 Referred to INSURANCE,lower,committee:referred
pa,2009-2010,lower,HB 1,2009-05-21 00:00:00,"PN 1872 Corrective Reprint, Printer's No. 1872",lower,other
pa,2009-2010,lower,HB 1,2009-06-04 00:00:00,Reported as committed,lower,other
pa,2009-2010,lower,HB 1,2009-06-04 00:00:00,First consideration,lower,bill:reading:1
pa,2009-2010,lower,HB 1,2009-06-04 00:00:00,Re-committed to RULES,lower,other
pa,2009-2010,lower,HB 1,2009-06-10 00:00:00,Re-reported as committed,lower,other
pa,2009-2010,lower,HB 1,2009-06-10 00:00:00,Re-committed to APPROPRIATIONS,lower,other
pa,2009-2010,lower,HB 1,2009-06-10 00:00:00,Re-reported as committed,lower,other
pa,2009-2010,lower,HB 1,2009-06-10 00:00:00,"PN 2098 Second consideration, with amendments",lower,other
pa,2009-2010,lower,HB 1,2009-06-29 00:00:00,Third consideration and final passage,lower,bill:reading:3
pa,2009-2010,lower,HB 1,2009-07-01 00:00:00,Referred to BANKING AND INSURANCE,upper,committee:referred
pa,2009-2010,lower,HB 10,2009-03-09 00:00:00,PN 0904 Referred to FINANCE,lower,committee:referred
pa,2009-2010,lower,HB 100,2009-01-28 00:00:00,PN 0093 Referred to JUDICIARY,lower,committee:referred
pa,2009-2010,lower,HB 1000,2009-03-18 00:00:00,PN 1149 Referred to TRANSPORTATION,lower,committee:referred
pa,2009-2010,lower,HB 1001,2009-03-18 00:00:00,PN 1150 Referred to STATE GOVERNMENT,lower,committee:referred
pa,2009-2010,lower,HB 1002,2009-03-19 00:00:00,PN 1164 Referred to FINANCE,lower,committee:referred
pa,2009-2010,lower,HB 1003,2009-03-19 00:00:00,PN 1165 Referred to GAMING OVERSIGHT,lower,committee:referred
pa,2009-2010,lower,HB 1004,2009-03-19 00:00:00,PN 1166 Referred to LOCAL GOVERNMENT,lower,committee:referred
pa,2009-2010,lower,HB 1005,2009-03-19 00:00:00,PN 1167 Referred to LOCAL GOVERNMENT,lower,committee:referred
pa,2009-2010,lower,HB 1006,2009-03-19 00:00:00,PN 1168 Referred to TRANSPORTATION,lower,committee:referred
pa,2009-2010,lower,HB 1007,2009-03-19 00:00:00,PN 1169 Referred to EDUCATION,lower,committee:referred
pa,2009-2010,lower,HB 1008,2009-03-19 00:00:00,PN 1170 Referred to TRANSPORTATION,lower,committee:referred
pa,2009-2010,lower,HB 1009,2009-03-19 00:00:00,PN 1171 Referred to TRANSPORTATION,lower,committee:referred
pa,2009-2010,lower,HB 101,2009-01-28 00:00:00,PN 0094 Referred to EDUCATION,lower,committee:referred
pa,2009-2010,lower,HB 101,2009-02-04 00:00:00,PN 0266 Reported as amended,lower,other
pa,2009-2010,lower,HB 101,2009-02-04 00:00:00,First consideration,lower,bill:reading:1
pa,2009-2010,lower,HB 101,2009-02-04 00:00:00,Laid on the table,lower,other
pa,2009-2010,lower,HB 101,2009-02-05 00:00:00,Removed from table,lower,other
pa,2009-2010,lower,HB 101,2009-02-05 00:00:00,Re-committed to APPROPRIATIONS,lower,other
pa,2009-2010,lower,HB 101,2010-01-25 00:00:00,PN 3129 Re-reported as amended,lower,other
pa,2009-2010,lower,HB 101,2010-02-08 00:00:00,Second consideration,lower,bill:reading:2
pa,2009-2010,lower,HB 101,2010-03-08 00:00:00,Third consideration and final passage,lower,bill:reading:3
pa,2009-2010,lower,HB 101,2010-03-09 00:00:00,Referred to EDUCATION,upper,committee:referred
pa,2009-2010,lower,HB 101,2010-09-21 00:00:00,PN 4277 Reported as amended,upper,other
pa,2009-2010,lower,HB 101,2010-09-21 00:00:00,First consideration,upper,bill:reading:1
pa,2009-2010,lower,HB 101,2010-09-22 00:00:00,Second consideration,upper,bill:reading:2
pa,2009-2010,lower,HB 101,2010-09-22 00:00:00,Re-referred to APPROPRIATIONS,upper,committee:referred
pa,2009-2010,lower,HB 101,2010-09-28 00:00:00,PN 4389 Re-reported as amended,upper,other
pa,2009-2010,lower,HB 101,2010-09-29 00:00:00,Third consideration and final passage,upper,bill:reading:3
pa,2009-2010,lower,HB 101,2010-09-29 00:00:00,Referred to RULES,lower,committee:referred
pa,2009-2010,lower,HB 101,2010-10-05 00:00:00,Reported as committed,lower,other
pa,2009-2010,lower,HB 101,2010-10-05 00:00:00,House concurred in Senate amendments,lower,amendment:passed
pa,2009-2010,lower,HB 101,2010-10-05 00:00:00,Signed in House,lower,other
pa,2009-2010,lower,HB 101,2010-10-12 00:00:00,Signed in Senate,lower,other
