state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ne,102,upper,LB 365,Change access provisions for voter information and voter registration registers,2011-09-22 17:37:54.373000,2012-09-01 01:31:01.359000,bill,
ne,102,upper,LB 366,Change provisions relating to the Nebraska Environmental Trust Board,2011-09-22 17:37:54.385000,2012-09-01 01:31:01.364000,bill,
ne,102,upper,LB 367,Change balloting and vacancy provisions for presidential electors,2011-09-22 17:37:54.394000,2012-09-01 01:31:01.369000,bill,
ne,102,upper,LB 368,Change nomination provisions for partisan offices,2011-09-22 17:37:54.405000,2012-09-01 01:31:01.378000,bill,
ne,102,upper,LB 369,Require state agencies to develop and implement energy conservation plans,2011-09-22 17:37:54.415000,2012-09-01 01:31:01.393000,bill,
ne,102,upper,LB 37,Provide requirements for access to information for government audits,2011-09-22 17:37:50.265000,2012-09-01 01:30:56.737000,bill,
ne,102,upper,LB 370,Change provisions relating to collection of delinquent real property taxes by sale of real property,2011-09-22 17:37:54.425000,2012-09-01 01:31:01.426000,bill,
ne,102,upper,LB 371,Provide for an unfair insurance trade practice relating to public officials,2011-09-22 17:37:54.436000,2012-09-01 01:31:01.433000,bill,
ne,102,upper,LB 372,Change provisions relating to postsecondary course and program offerings,2011-09-22 17:37:54.445000,2012-09-01 01:31:01.436000,bill,
ne,102,upper,LB 373,Provide for deficit appropriations,2011-09-22 17:37:54.456000,2012-09-01 01:31:01.455000,bill,
ne,102,upper,LB 374,Appropriate funds for state government expenses,2011-09-22 17:37:54.468000,2012-09-01 01:31:01.464000,bill,
ne,102,upper,LB 375,Appropriate funds for salaries of members of the Legislature,2011-09-22 17:37:54.483000,2012-09-01 01:31:01.473000,bill,
ne,102,upper,LB 376,Appropriate funds for salaries of constitutional officers,2011-09-22 17:37:54.501000,2012-09-01 01:31:01.481000,bill,
ne,102,upper,LB 377,Appropriate funds for capital construction,2011-09-22 17:37:54.514000,2012-09-01 01:31:01.488000,bill,
ne,102,upper,LB 378,Provide for fund transfers and change provisions relating to various funds,2011-09-22 17:37:54.526000,2012-09-01 01:31:01.498000,bill,
ne,102,upper,LB 379,Transfer funds from the Cash Reserve Fund,2011-09-22 17:37:54.545000,2012-09-01 01:31:01.506000,bill,
ne,102,upper,LB 38,Change membership provisions relating to public power district boards,2011-09-22 17:37:50.274000,2012-09-01 01:30:56.740000,bill,
ne,102,upper,LB 380,Change and eliminate assessment and distribution of depreciation charges relating to state buildings,2011-09-22 17:37:54.557000,2012-09-01 01:31:01.584000,bill,
ne,102,upper,LB 381,"Change provisions relating to educational service units, withdraw from the Compact for Education, and eliminate a student achievement coordinator",2011-09-22 17:37:54.566000,2012-09-01 01:31:01.592000,bill,
ne,102,upper,LB 382,Change deposit and contribution rates for certain retirement systems and calculation of state aid for schools,2011-09-22 17:37:54.578000,2012-09-01 01:31:01.610000,bill,
ne,102,upper,LB 382A,Appropriation Bill,2011-09-22 17:37:54.591000,2012-09-01 01:31:01.632000,bill,
ne,102,upper,LB 383,"Eliminate state aid for municipalities, counties, and natural resources districts",2011-09-22 17:37:54.603000,2012-09-01 01:31:01.657000,bill,
ne,102,upper,LB 384,"Change property tax provisions and membership, powers, and duties of the Tax Equalization and Review Commission",2011-09-22 17:37:54.616000,2012-09-01 01:31:01.668000,bill,
ne,102,upper,LB 384A,Appropriation Bill,2011-09-22 17:37:54.631000,2012-09-01 01:31:01.678000,bill,
ne,102,upper,LB 385,Change and terminate provisions of the Low-Income Home Energy Conservation Act,2011-09-22 17:37:54.643000,2012-09-01 01:31:01.688000,bill,
ne,102,upper,LB 386,Provide job training grants for interns,2011-09-22 17:37:54.662000,2012-09-01 01:31:01.698000,bill,
ne,102,upper,LB 387,Adopt the Business Innovation Act and eliminate economic development programs,2011-09-22 17:37:54.675000,2012-09-01 01:31:01.708000,bill,
ne,102,upper,LB 387A,Appropriation Bill,2011-09-22 17:37:54.687000,2012-09-01 01:31:01.718000,bill,
ne,102,upper,LB 388,Adopt the Site and Building Development Act and change provisions relating to the Affordable Housing Trust Fund,2011-09-22 17:37:54.698000,2012-09-01 01:31:01.731000,bill,
ne,102,upper,LB 388A,Appropriation Bill,2011-09-22 17:37:54.711000,2012-09-01 01:31:01.747000,bill,
ne,102,upper,LB 389,Adopt the Angel Investment Tax Credit Act,2011-09-22 17:37:54.723000,2012-09-01 01:31:01.830000,bill,
ne,102,upper,LB 389A,Appropriation Bill,2011-09-22 17:37:54.834000,2012-09-01 01:31:01.845000,bill,
ne,102,upper,LB 39,Change licensure provisions for interpreters for deaf and hard of hearing persons,2011-09-22 17:37:50.284000,2012-09-01 01:30:56.743000,bill,
ne,102,upper,LB 390,"Change provisions relating to jails, community corrections, and the Community Trust",2011-09-22 17:37:54.846000,2012-09-29 01:12:47.103000,bill,
ne,102,upper,LB 390A,Appropriation Bill,2011-09-22 17:37:54.856000,2012-09-01 01:31:01.875000,bill,
ne,102,upper,LB 391,Prohibit activities relating to aquatic invasive species and create the Nebraska Invasive Species Council,2011-09-22 17:37:54.865000,2012-09-01 01:31:01.892000,bill,
ne,102,upper,LB 392,Provide powers and duties relating to aquatic invasive species,2011-09-22 17:37:54.891000,2012-09-01 01:31:01.907000,bill,
ne,102,upper,LB 393,Require state agencies to develop plans to use Nebraska biodiesel fuel,2011-09-22 17:37:54.900000,2012-09-01 01:31:01.913000,bill,
ne,102,upper,LB 394,Change Dry Bean Commission membership provisions,2011-09-22 17:37:54.912000,2012-09-01 01:31:01.931000,bill,
ne,102,upper,LB 395,Change voting provisions for members of the Nebraska Environmental Trust Board,2011-09-22 17:37:54.921000,2012-09-01 01:31:01.937000,bill,
ne,102,upper,LB 396,Change bond provisions relating to the deposit and investment of certain county funds,2011-09-22 17:37:54.934000,2012-10-12 01:09:41.702000,bill,
ne,102,upper,LB 397,Change and eliminate provisions of the Industrial Relations Act and the State Employees Collective Bargaining Act,2011-09-22 17:37:54.950000,2012-09-01 01:31:01.957000,bill,
ne,102,upper,LB 397A,Appropriation Bill,2011-09-22 17:37:54.961000,2012-09-01 01:31:01.963000,bill,
ne,102,upper,LB 398,Authorize election commissioners to administer oaths and affirmations and change provisions relating to notaries public,2011-09-22 17:37:54.970000,2012-09-01 01:31:01.969000,bill,
ne,102,upper,LB 399,Change the number of signatures needed for nomination petitions,2011-09-22 17:37:54.982000,2012-09-01 01:31:01.978000,bill,
ne,102,upper,LB 4,Revisor bill to repeal an obsolete statute relating to the Small Business Development Authority and the Small Business Investment Fund,2011-09-22 17:37:49.866000,2012-10-18 01:04:37.339000,bill,
ne,102,upper,LB 40,Change a sales tax exemption for health clinics,2011-09-22 17:37:50.294000,2012-09-01 01:30:56.749000,bill,
ne,102,upper,LB 400,Change property tax levy authority for natural resources districts and exceptions from property tax levy limits,2011-09-22 17:37:54.994000,2012-09-01 01:31:01.986000,bill,
ne,102,upper,LB 401,Require assisted-living facilities to provide written information to applicants for admission,2011-09-22 17:37:55.007000,2012-09-01 01:31:01.998000,bill,
ne,102,upper,LB 402,Change penalties relating to third-degree assault on a social worker and provide for social worker safety training,2011-09-22 17:37:55.017000,2012-09-01 01:31:02.004000,bill,
ne,102,upper,LB 403,Change allocation of the Excellence in Teaching Cash Fund,2011-09-22 17:37:55.037000,2012-09-01 01:31:02.008000,bill,
ne,102,upper,LB 404,Change reporting provisions relating to the Department of Economic Development,2011-09-22 17:37:55.055000,2012-09-01 01:31:02.018000,bill,
ne,102,upper,LB 405,Authorize hearings by a single commissioner of the Tax Equalization and Review Commission,2011-09-22 17:37:55.065000,2012-09-01 01:31:02.087000,bill,
ne,102,upper,LB 406,Provide for reentry licenses under the Medicine and Surgery Practice Act,2011-09-22 17:37:55.076000,2012-09-01 01:31:02.092000,bill,
ne,102,upper,LB 407,"Change employment provisions, notice requirements, and license restrictions under the Nebraska Liquor Control Act",2011-09-22 17:37:55.088000,2012-09-01 01:31:02.101000,bill,
ne,102,upper,LB 408,Change provisions relating to divorce,2011-09-22 17:37:55.101000,2012-09-01 01:31:02.106000,bill,
ne,102,upper,LB 409,Provide for the retention of insurance proceeds by a county or municipality to repair or demolish damaged property,2011-09-22 17:37:55.110000,2012-09-01 01:31:02.109000,bill,
ne,102,upper,LB 41,"Change fee, permit and stamp issuance, and possession of game provisions under the Game Law",2011-09-22 17:37:50.306000,2012-09-01 01:30:56.773000,bill,
ne,102,upper,LB 410,Adopt the Nebraska Appraisal Management Company Registration Act,2011-09-22 17:37:55.122000,2012-09-01 01:31:02.128000,bill,
ne,102,upper,LB 410A,Appropriation Bill,2011-09-22 17:37:55.133000,2012-09-01 01:31:02.135000,bill,
ne,102,upper,LB 411,Change fees under the Nebraska Liquor Control Act,2011-09-22 17:37:55.143000,2012-09-01 01:31:02.141000,bill,
ne,102,upper,LB 412,Change provisions regarding contributions and expenditures under the Nebraska Political Accountability and Disclosure Act,2011-09-22 17:37:55.152000,2012-09-01 01:31:02.144000,bill,
ne,102,upper,LB 413,Authorize use of the Affordable Housing Trust Fund for programs benefiting homeless youth,2011-09-22 17:37:55.172000,2012-09-01 01:31:02.149000,bill,
ne,102,upper,LB 414,Provide that University of Nebraska funds not lapse and change cash funds,2011-09-22 17:37:55.182000,2012-09-01 01:31:02.154000,bill,
ne,102,upper,LB 415,Change provisions relating to contraband in a detention facility or providing an inmate with contraband,2011-09-22 17:37:55.191000,2012-09-01 01:31:02.159000,bill,
ne,102,upper,LB 416,Change firefighter hour and schedule provisions,2011-09-22 17:37:55.200000,2012-09-01 01:31:02.163000,bill,
ne,102,upper,LB 417,Change the Civil Service Act to extend probationary service for firefighters,2011-09-22 17:37:55.209000,2012-09-01 01:31:02.166000,bill,
ne,102,upper,LB 418,Exclude certain automatic dialing-announcing devices from registration,2011-09-22 17:37:55.218000,2012-09-01 01:31:02.170000,bill,
ne,102,upper,LB 419,Change restrictions on certain expenditures under the Nebraska Political Accountability and Disclosure Act,2011-09-22 17:37:55.227000,2012-09-01 01:31:02.173000,bill,
ne,102,upper,LB 42,Update references to the 2009 Uniform Plumbing Code,2011-09-22 17:37:50.317000,2012-09-01 01:30:56.789000,bill,
ne,102,upper,LB 420,Provide an exception for farm tractor-farm wagon combinations from vehicle load limits,2011-09-22 17:37:55.236000,2012-09-01 01:31:02.176000,bill,
ne,102,upper,LB 421,Change fees and display requirements for motor vehicle park entry permits,2011-09-22 17:37:55.250000,2012-09-01 01:31:02.182000,bill,
ne,102,upper,LB 422,Change eligibility provisions under the Comprehensive Health Insurance Pool Act,2011-09-22 17:37:55.261000,2012-09-01 01:31:02.187000,bill,
ne,102,upper,LB 423,Change tax foreclosure provisions relating to liens of sanitary and improvement districts,2011-09-22 17:37:55.281000,2012-09-01 01:31:02.192000,bill,
ne,102,upper,LB 424,Change bond liability provisions under the Nebraska Educational Finance Authority Act,2011-09-22 17:37:55.496000,2012-09-01 01:31:02.213000,bill,
ne,102,upper,LB 425,Change provisions relating to real estate tracts and the designation of industrial areas,2011-09-22 17:37:55.508000,2012-09-01 01:31:02.220000,bill,
ne,102,upper,LB 426,Change grant provisions under the Civic and Community Center Financing Act and the Sports Arena Facility Financing Assistance Act,2011-09-22 17:37:55.517000,2012-09-01 01:31:02.225000,bill,
ne,102,upper,LB 427,Change the Commercial Dog and Cat Operator Inspection Act,2011-09-22 17:37:55.527000,2012-09-01 01:31:02.244000,bill,
ne,102,upper,LB 428,Adopt the Agricultural Tax Credit Act,2011-09-22 17:37:55.537000,2012-09-01 01:31:02.261000,bill,
ne,102,upper,LB 429,Change motor fuel tax collection commissions,2011-09-22 17:37:55.546000,2012-09-01 01:31:02.324000,bill,
ne,102,upper,LB 43,Change provisions relating to trust deeds,2011-09-22 17:37:50.328000,2012-09-01 01:30:56.933000,bill,
ne,102,upper,LB 430,Change property tax levy limitations,2011-09-22 17:37:55.555000,2012-09-01 01:31:02.345000,bill,
ne,102,upper,LB 431,Adopt the Health Care Quality Improvement Act,2011-09-22 17:37:55.566000,2012-09-01 01:31:02.364000,bill,
ne,102,upper,LB 432,Create sales and use tax credits for certified renewable export facilities,2011-09-22 17:37:55.577000,2012-09-01 01:31:02.376000,bill,
ne,102,upper,LB 433,Provide requirements for contracts for child welfare services between private agencies and the Department of Health and Human Services,2011-09-22 17:37:55.587000,2012-09-01 01:31:02.379000,bill,
ne,102,upper,LB 434,Terminate the Business Development Partnership Act and change funding,2011-09-22 17:37:55.603000,2012-09-01 01:31:02.388000,bill,
ne,102,upper,LB 435,Create the Business Ombudsman Division of the Department of Economic Development,2011-09-22 17:37:55.612000,2012-09-01 01:31:02.395000,bill,
ne,102,upper,LB 436,Change provisions relating to taxation of cigarettes and tobacco products,2011-09-22 17:37:55.621000,2012-09-01 01:31:02.398000,bill,
ne,102,upper,LB 437,Change state building code provisions,2011-09-22 17:37:55.631000,2012-09-01 01:31:02.401000,bill,
ne,102,upper,LB 438,Increase fines for handicapped parking infractions,2011-09-22 17:37:55.639000,2012-09-01 01:31:02.404000,bill,
ne,102,upper,LB 439,Change valuation of agricultural and horticultural land for school tax purposes,2011-09-22 17:37:55.649000,2012-09-01 01:31:02.407000,bill,
ne,102,upper,LB 44,Change provisions relating to power of sale conferred upon a trustee,2011-09-22 17:37:50.338000,2012-09-01 01:30:56.938000,bill,
ne,102,upper,LB 440,Change adjusted-valuation provisions within the Tax Equity and Educational Opportunities Support Act,2011-09-22 17:37:55.658000,2012-09-01 01:31:02.410000,bill,
ne,102,upper,LB 441,Change levy provisions for rural and suburban fire protection districts,2011-09-22 17:37:55.667000,2012-09-01 01:31:02.424000,bill,
ne,102,upper,LB 442,Adopt the Outdoor Outfitters and Guides Licensure Act,2011-09-22 17:37:55.676000,2012-09-01 01:31:02.427000,bill,
ne,102,upper,LB 443,Increase certain fees assessed by the State Fire Marshal,2011-09-22 17:37:55.685000,2012-09-01 01:31:02.432000,bill,
ne,102,upper,LB 444,Provide methods for notice under the Open Meetings Act,2011-09-22 17:37:55.694000,2012-09-01 01:31:02.438000,bill,
ne,102,upper,LB 445,Change duties of the Commissioner of Education,2011-09-22 17:37:55.714000,2012-09-01 01:31:02.441000,bill,
ne,102,upper,LB 446,Change duties and funding provisions relating to educational service units,2011-09-22 17:37:55.723000,2012-09-01 01:31:02.455000,bill,
ne,102,upper,LB 447,Change provisions relating to vehicular pursuit,2011-09-22 17:37:55.732000,2012-09-01 01:31:02.571000,bill,
ne,102,upper,LB 448,Change funding for the Nebraska Visitors Development Act,2011-09-22 17:37:55.741000,2012-09-01 01:31:02.574000,bill,
ne,102,upper,LB 449,Change the Election Act,2011-09-22 17:37:55.753000,2012-09-01 01:31:02.592000,bill,
ne,102,upper,LB 45,Change the Engineers and Architects Regulation Act,2011-09-22 17:37:50.349000,2012-09-16 01:20:40.770000,bill,
ne,102,upper,LB 450,Extend Supreme Court cash fund authority,2011-09-22 17:37:55.762000,2012-09-01 01:31:02.598000,bill,
ne,102,upper,LB 451,"Change court fees, procedures, offices, and judgeships",2011-09-22 17:37:55.772000,2012-09-01 01:31:02.601000,bill,
ne,102,upper,LB 452,Provide for lottery winnings and tax refund intercept for debts owed to courts,2011-09-22 17:37:55.781000,2012-09-01 01:31:02.604000,bill,
ne,102,upper,LB 453,Eliminate the Tourist Promotion Fund,2011-09-22 17:37:55.792000,2012-09-01 01:31:02.609000,bill,
ne,102,upper,LB 454,Eliminate obsolete provisions relating to certain property controlled by the Department of Economic Development,2011-09-22 17:37:55.804000,2012-09-01 01:31:02.642000,bill,
ne,102,upper,LB 455,Repeal the Venture Capital Network Act,2011-09-22 17:37:55.824000,2012-09-01 01:31:02.649000,bill,
ne,102,upper,LB 456,Change provisions relating to health and human services,2011-09-22 17:37:55.833000,2012-09-01 01:31:02.675000,bill,
ne,102,upper,LB 457,Provide for notice of preliminary valuations and in-person meeting relating to property taxes and change certain dates,2011-09-22 17:37:55.842000,2012-09-01 01:31:02.678000,bill,
ne,102,upper,LB 458,Change expense recovery provisions relating to oil and gas wells,2011-09-22 17:37:55.854000,2012-09-01 01:31:02.695000,bill,
ne,102,upper,LB 459,Prohibit political subdivisions from defining or assigning legal status for animals inconsistent with personal property status,2011-09-22 17:37:55.864000,2012-09-01 01:31:02.712000,bill,
ne,102,upper,LB 46,"Define the term ""barber pole"" for purposes of the Barber Act",2011-09-22 17:37:50.363000,2012-09-01 01:30:56.967000,bill,
ne,102,upper,LB 460,Change the Sex Offender Registration Act,2011-09-22 17:37:55.873000,2012-09-01 01:31:02.727000,bill,
ne,102,upper,LB 461,Adopt the Freedom of Conscience Act,2011-09-22 17:37:55.882000,2012-09-01 01:31:02.732000,bill,
ne,102,upper,LB 462,Change provisions relating to trade names,2011-09-22 17:37:55.893000,2012-09-01 01:31:02.745000,bill,
ne,102,upper,LB 463,"Change juvenile penalty, records, service plan, probation sanctions, and truancy provisions",2011-09-22 17:37:55.905000,2012-09-01 01:31:02.757000,bill,
ne,102,upper,LB 463A,Appropriation Bill,2011-09-22 17:37:55.919000,2012-09-01 01:31:02.912000,bill,
ne,102,upper,LB 464,Change child care reimbursement,2011-09-22 17:37:55.941000,2012-09-01 01:31:02.940000,bill,
ne,102,upper,LB 465,Eliminate provisions relating to eligibility of non-United-States citizens for public assistance,2011-09-22 17:37:55.955000,2012-09-01 01:31:02.960000,bill,
ne,102,upper,LB 466,Change provisions relating to a preferred drug list under the Medicaid Prescription Drug Act,2011-09-22 17:37:55.965000,2012-09-01 01:31:02.967000,bill,
ne,102,upper,LB 467,Change eligibility provisions relating to the medical assistance program,2011-09-22 17:37:55.974000,2012-09-01 01:31:02.970000,bill,
ne,102,upper,LB 468,Change reporting provisions relating to the medical assistance program,2011-09-22 17:37:55.986000,2012-09-01 01:31:02.976000,bill,
ne,102,upper,LB 469,Prohibit retail sale of novelty lighters and provide a penalty,2011-09-22 17:37:55.997000,2012-09-01 01:31:02.981000,bill,
ne,102,upper,LB 47,Include certain third parties as railroad carriers,2011-09-22 17:37:50.375000,2012-09-01 01:30:56.974000,bill,
ne,102,upper,LB 470,Provide requirements for approval of library personnel policies and procedures,2011-09-22 17:37:56.006000,2012-09-01 01:31:02.998000,bill,
ne,102,upper,LB 471,Change local sources of revenue and qualifying businesses under the Local Option Municipal Economic Development Act,2011-09-22 17:37:56.018000,2012-09-01 01:31:03.079000,bill,
ne,102,upper,LB 472,Adopt the Nebraska Workers Adjustment and Retraining Notification Act,2011-09-22 17:37:56.028000,2012-09-01 01:31:03.084000,bill,
ne,102,upper,LB 473,Adopt the Black-Tailed Prairie Dog Management Act,2011-09-22 17:37:56.039000,2012-09-01 01:31:03.090000,bill,
ne,102,upper,LB 474,Require certain retirement reports be submitted to the Auditor of Public Accounts,2011-09-22 17:37:56.139000,2012-09-01 01:31:03.120000,bill,
ne,102,upper,LB 475,Change garnishment provisions to include independent contractors providing services to government entities,2011-09-22 17:37:56.149000,2012-09-01 01:31:03.126000,bill,
ne,102,upper,LB 476,Change civil procedure service and return of summons provisions,2011-09-22 17:37:56.158000,2012-09-01 01:31:03.130000,bill,
ne,102,upper,LB 477,Change regulation provisions under the Motor Vehicle Industry Regulation Act,2011-09-22 17:37:56.170000,2012-09-01 01:31:03.135000,bill,
ne,102,upper,LB 478,Adopt the Nebraska Insurance Claims Fraud Prevention Act,2011-09-22 17:37:56.181000,2012-09-01 01:31:03.141000,bill,
ne,102,upper,LB 479,Authorize a person eighteen years of age to give consent to evidence collection and examination and treatment in cases of sexual assault and domestic violence,2011-09-22 17:37:56.198000,2012-09-01 01:31:03.147000,bill,
ne,102,upper,LB 48,Adopt the Illegal Immigration Enforcement Act,2011-09-22 17:37:50.384000,2012-09-01 01:30:56.979000,bill,
ne,102,upper,LB 480,Provide for agreements relating to public building commissions,2011-09-22 17:37:56.211000,2012-09-01 01:31:03.167000,bill,
ne,102,upper,LB 481,Provide exemption from medical radiography licensure for auxiliary personnel and cardiovascular technologists,2011-09-22 17:37:56.221000,2012-09-01 01:31:03.176000,bill,
ne,102,upper,LB 482,Change provisions governing industrial disputes involving municipal corporations under the Industrial Relations Act,2011-09-22 17:37:56.230000,2012-09-01 01:31:03.179000,bill,
ne,102,upper,LB 483,Change provisions relating to deductions for net operating losses and capital losses,2011-09-22 17:37:56.240000,2012-09-01 01:31:03.184000,bill,
ne,102,upper,LB 484,Exclude certain activities from the definition of excavation under the One-Call Notification System Act,2011-09-22 17:37:56.250000,2012-09-01 01:31:03.190000,bill,
ne,102,upper,LB 485,Change provisions relating to the Nebraska Cultural Preservation Endowment Fund,2011-09-22 17:37:56.259000,2012-09-01 01:31:03.193000,bill,
ne,102,upper,LB 486,Change provisions relating to compensation and contributions under the School Employees Retirement Act,2011-09-22 17:37:56.268000,2012-09-01 01:31:03.196000,bill,
ne,102,upper,LB 487,Provide for resolution and ordinance power relating to flood protection and water quality enhancement projects,2011-09-22 17:37:56.278000,2012-09-01 01:31:03.200000,bill,
ne,102,upper,LB 488,Adopt the Child Support Transparency Act,2011-09-22 17:37:56.287000,2012-09-01 01:31:03.203000,bill,
ne,102,upper,LB 489,Authorize municipalities to receive sales tax information,2011-09-22 17:37:56.309000,2012-09-01 01:31:03.207000,bill,
ne,102,upper,LB 49,Provide certain requirements relating to filing of nonconsensual liens,2011-09-22 17:37:50.394000,2012-09-01 01:30:56.984000,bill,
ne,102,upper,LB 490,Change restrictions on keno,2011-09-22 17:37:56.321000,2012-09-12 01:05:54.727000,bill,
ne,102,upper,LB 491,Change state budget preparation provisions,2011-09-22 17:37:56.333000,2012-09-01 01:31:03.218000,bill,
ne,102,upper,LB 492,Change the use of certain unobligated American Recovery and Reinvestment Act State Energy Program funds,2011-09-22 17:37:56.342000,2012-09-01 01:31:03.222000,bill,
ne,102,upper,LB 493,Provide dependent health insurance up to age twenty-six,2011-09-22 17:37:56.352000,2012-09-01 01:31:03.225000,bill,
ne,102,upper,LB 494,Require timely review of medicaid eligibility,2011-09-22 17:37:56.364000,2012-09-01 01:31:03.230000,bill,
ne,102,upper,LB 495,Adopt the Boat Dealers Licensing Act and add a member to the Nebraska Motor Vehicle Industry Licensing Board,2011-09-22 17:37:56.373000,2012-09-01 01:31:03.236000,bill,
ne,102,upper,LB 496,Create the Centennial Mall Project Fund,2011-09-22 17:37:56.382000,2012-09-01 01:31:03.239000,bill,
ne,102,upper,LB 497,Suspend requirements for percentage of appropriations for works of art in public buildings as prescribed,2011-09-22 17:37:56.392000,2012-09-01 01:31:03.242000,bill,
ne,102,upper,LB 498,Provide an exception for permit amendments under the Industrial Ground Water Regulatory Act for mineral exploration and production,2011-09-22 17:37:56.401000,2012-09-01 01:31:03.247000,bill,
ne,102,upper,LB 499,"Change provisions relating to filing for office, petitions for nomination, registering to vote, and voting under the Election Act",2011-09-22 17:37:56.420000,2012-09-01 01:31:03.322000,bill,
ne,102,upper,LB 5,Revisor bill to repeal an obsolete statute relating to the Research and Development Authority,2011-09-22 17:37:49.877000,2012-10-18 01:04:37.350000,bill,
ne,102,upper,LB 50,Adopt the Elementary and Secondary Educational Opportunity Act and provide for income tax credits,2011-09-22 17:37:50.404000,2012-09-01 01:30:56.990000,bill,
ne,102,upper,LB 500,Change penalties relating to unlawful obstruction or interference of the view of an operator of a motor vehicle,2011-09-22 17:37:56.432000,2012-09-01 01:31:03.330000,bill,
ne,102,upper,LB 501,Change ballot status procedures for Presidential and vice-presidential candidates,2011-09-22 17:37:56.442000,2012-09-01 01:31:03.345000,bill,
ne,102,upper,LB 502,Change provisions of the Nebraska Workforce Investment Act,2011-09-22 17:37:56.454000,2012-09-01 01:31:03.352000,bill,
ne,102,upper,LB 503,Change provisions for filling a vacancy on a ballot,2011-09-22 17:37:56.463000,2012-09-01 01:31:03.364000,bill,
ne,102,upper,LB 504,Change motor fuel tax rates,2011-09-22 17:37:56.473000,2012-09-01 01:31:03.368000,bill,
ne,102,upper,LB 505,Change motor vehicle taxes and distribution of proceeds,2011-09-22 17:37:56.482000,2012-09-01 01:31:03.371000,bill,
ne,102,upper,LB 506,Change definitions of wages for the Nebraska Workers' Compensation Act,2011-09-22 17:37:56.492000,2012-09-01 01:31:03.374000,bill,
ne,102,upper,LB 507,Change Welfare Reform Act requirements relating to education for recipients of assistance,2011-09-22 17:37:56.502000,2012-09-01 01:31:03.380000,bill,
ne,102,upper,LB 508,Authorize certain residency restrictions near parks for sexual predators,2011-09-22 17:37:56.511000,2012-09-01 01:31:03.386000,bill,
ne,102,upper,LB 509,Change provisions relating to retirement,2011-09-22 17:37:56.532000,2012-09-01 01:31:03.392000,bill,
ne,102,upper,LB 51,Require health clinics to have patient transfer agreements,2011-09-22 17:37:50.414000,2012-09-01 01:30:56.998000,bill,
ne,102,upper,LB 510,Change the Class V school employee retirement contribution rate,2011-09-22 17:37:56.543000,2012-09-01 01:31:03.400000,bill,
ne,102,upper,LB 511,Restrict the use and sale of blunt wrap tobacco wrappers as prescribed,2011-09-22 17:37:56.553000,2012-09-01 01:31:03.403000,bill,
ne,102,upper,LB 512,Change provisions relating to unlawful possession of a firearm at a school and mental health determinations and residency requirements regarding handgun purchase and possession,2011-09-22 17:37:56.566000,2012-09-01 01:31:03.413000,bill,
ne,102,upper,LB 513,Adopt the Escort Services Accountability and Permit Act,2011-09-22 17:37:56.575000,2012-09-01 01:31:03.442000,bill,
ne,102,upper,LB 514,Provide for recovery for unreasonable delay or denial of an insurance claim,2011-09-22 17:37:56.585000,2012-09-01 01:31:03.445000,bill,
ne,102,upper,LB 515,Adopt the Federal Health Care Nullification Act and provide a civil right of action and criminal penalties relating to enforcement,2011-09-22 17:37:56.596000,2012-09-01 01:31:03.448000,bill,
ne,102,upper,LB 516,"Authorize carrying of concealed handguns in educational institutions by security personnel, administrators, or teaching staff",2011-09-22 17:37:56.606000,2012-09-01 01:31:03.451000,bill,
ne,102,upper,LB 517,Repeal the Conveyance Safety Act and adopt the Elevator Inspection Act,2011-09-22 17:37:56.616000,2012-09-01 01:31:03.454000,bill,
ne,102,upper,LB 518,Change certain penalty and violation provisions of the Concealed Handgun Permit Act,2011-09-22 17:37:56.626000,2012-09-01 01:31:03.458000,bill,
ne,102,upper,LB 519,Change the priority of liens for special assessments,2011-09-22 17:37:56.654000,2012-09-01 01:31:03.461000,bill,
ne,102,upper,LB 52,Change motorcycle helmet provisions and require eye protection,2011-09-22 17:37:50.425000,2012-09-01 01:30:57.002000,bill,
ne,102,upper,LB 520,Change provisions relating to student transportation,2011-09-22 17:37:56.663000,2012-09-01 01:31:03.464000,bill,
ne,102,upper,LB 521,"Require the physical presence of a physician who performs, induces, or attempts an abortion",2011-09-22 17:37:56.675000,2012-09-01 01:31:03.473000,bill,
ne,102,upper,LB 522,Adopt the High Performance Green Schools Transparency Act,2011-09-22 17:37:56.684000,2012-09-01 01:31:03.479000,bill,
ne,102,upper,LB 523,Require identification for petition circulators,2011-09-22 17:37:56.693000,2012-09-01 01:31:03.482000,bill,
ne,102,upper,LB 524,Authorize credit unions to conduct savings promotion raffles,2011-09-22 17:37:56.705000,2012-09-01 01:31:03.487000,bill,
ne,102,upper,LB 525,Provide for a medicaid plan amendment or waiver and transfer of funds relating to the Nebraska Regional Poison Center,2011-09-22 17:37:56.719000,2012-09-01 01:31:03.554000,bill,
ne,102,upper,LB 525A,Appropriation Bill,2011-09-22 17:37:56.731000,2012-09-01 01:31:03.566000,bill,
ne,102,upper,LB 526,Change provisions relating to water transfers,2011-09-22 17:37:56.740000,2012-09-01 01:31:03.576000,bill,
ne,102,upper,LB 527,Change tax levy authority of natural resources districts,2011-09-22 17:37:56.750000,2012-09-01 01:31:03.597000,bill,
ne,102,upper,LB 528,Change tax levy authority of natural resources districts,2011-09-22 17:37:56.766000,2012-09-01 01:31:03.600000,bill,
ne,102,upper,LB 529,Change provisions relating to conservation and preservation easements and the Nebraska Environmental Trust,2011-09-22 17:37:56.775000,2012-09-01 01:31:03.603000,bill,
